module_name,model_name,oracle_group_id,scenario_name,realization_id,source_sector_id,top1_predicted_action_id,oracle_selected_action_id,oracle_match_top1,oracle_match_top2,oracle_reward,selected_true_reward,regret
HO/MRO,Random_Forest,2153,low_load,13,2,87769,87769,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2154,low_load,13,9,87947,87947,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2155,low_load,13,13,88066,88066,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2157,mixed_conflict,13,10,88422,88422,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2265,low_load,17,3,107705,107705,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2266,low_load_energy_saving_candidate,17,20,107765,107765,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2267,mixed_conflict,17,1,107943,107943,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2268,mixed_conflict,17,9,108180,108180,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2270,outage_sector,17,2,108595,108595,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2271,outage_sector,17,12,108773,108773,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2272,outage_sector,17,20,108892,108892,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2275,handover_stress,18,1,109367,109367,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2276,handover_stress,18,2,109663,109663,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2277,handover_stress,18,3,109782,109782,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2278,handover_stress,18,5,109901,109901,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2279,handover_stress,18,6,110079,110079,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2280,handover_stress,18,7,110375,110375,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2281,handover_stress,18,8,110494,110494,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2282,handover_stress,18,9,110613,110613,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2283,handover_stress,18,10,110791,110791,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2284,handover_stress,18,12,110969,110969,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2285,handover_stress,18,13,111206,111206,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2286,handover_stress,18,15,111443,111443,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2287,handover_stress,18,16,111503,111503,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2288,handover_stress,18,18,111799,111799,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2289,handover_stress,18,20,111977,111977,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2306,handover_stress,19,1,114885,114885,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2307,handover_stress,19,2,115063,115063,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2308,handover_stress,19,3,115241,115241,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2309,handover_stress,19,5,115537,115537,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2310,handover_stress,19,6,115597,115597,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2311,handover_stress,19,8,115834,115834,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2312,handover_stress,19,9,116071,116071,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2313,handover_stress,19,10,116190,116190,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2314,handover_stress,19,12,116427,116427,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2315,handover_stress,19,13,116605,116605,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2316,handover_stress,19,15,116665,116665,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2317,handover_stress,19,16,116961,116961,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2318,handover_stress,19,17,117021,117021,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2319,handover_stress,19,18,117317,117317,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2320,handover_stress,19,19,117436,117436,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2321,handover_stress,19,20,117614,117614,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2322,handover_stress,19,21,117733,117733,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2328,normal,19,1,118919,118919,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2329,normal,19,2,119097,119097,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2330,normal,19,16,119216,119216,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2331,normal,19,17,119335,119335,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2336,degraded_sector,20,5,120225,120225,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2337,degraded_sector,20,16,120403,120403,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2357,low_load,20,4,123963,123963,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2358,low_load,20,9,124200,124200,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2359,low_load_energy_saving_candidate,20,2,124319,124319,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2360,low_load_energy_saving_candidate,20,10,124615,124615,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2361,low_load_energy_saving_candidate,20,13,124734,124734,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2364,outage_sector,20,6,125268,125268,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2383,low_load_energy_saving_candidate,21,1,128709,128709,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2384,low_load_energy_saving_candidate,21,9,128769,128769,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2385,low_load_energy_saving_candidate,21,20,128947,128947,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2391,outage_sector,21,15,130015,130015,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2392,outage_sector,21,19,130252,130252,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1785,handover_stress,1,2,22149,22149,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1786,handover_stress,1,3,22386,22386,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1787,handover_stress,1,4,22505,22505,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1788,handover_stress,1,5,22683,22683,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1789,handover_stress,1,6,22861,22861,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1790,handover_stress,1,8,23039,23039,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1791,handover_stress,1,9,23217,23217,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1792,handover_stress,1,11,23395,23395,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1793,handover_stress,1,12,23573,23573,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1794,handover_stress,1,13,23751,23751,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1795,handover_stress,1,15,23929,23929,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1796,handover_stress,1,16,24107,24107,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1797,handover_stress,1,17,24285,24285,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1798,handover_stress,1,18,24522,24522,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1799,handover_stress,1,19,24641,24641,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1800,handover_stress,1,20,24819,24819,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1801,handover_stress,1,21,24997,24997,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1812,outage_sector,1,2,26955,26955,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1813,outage_sector,1,5,27133,27133,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1816,degraded_sector,2,2,27714,27714,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,1817,degraded_sector,2,9,27845,27845,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1818,degraded_sector,2,10,28023,28023,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1819,handover_stress,2,1,28201,28201,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1820,handover_stress,2,3,28379,28379,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1821,handover_stress,2,5,28557,28557,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1822,handover_stress,2,8,28735,28735,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1823,handover_stress,2,9,28913,28913,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1824,handover_stress,2,10,29091,29091,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1825,handover_stress,2,12,29269,29269,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1826,handover_stress,2,13,29447,29447,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1827,handover_stress,2,16,29625,29625,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1828,handover_stress,2,17,29803,29803,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1829,handover_stress,2,18,29981,29981,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1830,handover_stress,2,19,30159,30159,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1831,handover_stress,2,20,30337,30337,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1832,handover_stress,2,21,30515,30515,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1841,overload,2,2,32223,32223,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,1842,overload,2,5,32342,32342,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,1843,overload,2,15,32532,32532,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1844,degraded_sector,3,3,32651,32651,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1845,degraded_sector,3,13,32829,32829,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1862,overload,3,2,35843,35843,1,1,0,0,0
HO/MRO,LSBoost,1882,mixed_conflict,4,2,39462,39462,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,1883,mixed_conflict,4,5,39758,39758,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,1904,low_load,5,16,43378,43378,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,1907,mixed_conflict,5,12,44030,44030,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,1941,outage_sector,6,5,49917,49917,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1942,outage_sector,6,9,50095,50095,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1943,outage_sector,6,17,50273,50273,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1970,normal,7,1,55079,55079,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1971,normal,7,2,55257,55257,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1972,normal,7,19,55435,55435,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,1973,normal,7,20,55613,55613,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2004,overload,8,16,61178,61178,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2005,degraded_sector,9,10,61309,61309,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2031,normal,9,13,65937,65937,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2032,normal,9,16,66162,66162,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2036,overload,9,2,66827,66827,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2037,overload,9,9,67052,67052,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2057,normal,10,2,70565,70565,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2058,normal,10,13,70743,70743,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2091,low_load_energy_saving_candidate,11,6,76617,76617,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2141,handover_stress,13,1,85517,85517,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2142,handover_stress,13,2,85742,85742,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2143,handover_stress,13,3,85873,85873,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2144,handover_stress,13,5,86110,86110,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2145,handover_stress,13,8,86229,86229,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2146,handover_stress,13,9,86466,86466,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2147,handover_stress,13,12,86644,86644,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2148,handover_stress,13,13,86822,86822,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2149,handover_stress,13,14,86941,86941,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2150,handover_stress,13,16,87119,87119,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2151,handover_stress,13,17,87297,87297,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2152,handover_stress,13,20,87475,87475,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2153,low_load,13,2,87653,87653,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2154,low_load,13,9,87831,87831,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2155,low_load,13,13,88009,88009,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2157,mixed_conflict,13,10,88471,88471,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2265,low_load,17,3,107589,107589,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2266,low_load_energy_saving_candidate,17,20,107814,107814,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2267,mixed_conflict,17,1,107945,107945,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2268,mixed_conflict,17,9,108229,108229,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2270,outage_sector,17,2,108479,108479,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2271,outage_sector,17,12,108657,108657,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2272,outage_sector,17,20,108835,108835,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2275,handover_stress,18,1,109369,109369,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2276,handover_stress,18,2,109547,109547,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2277,handover_stress,18,3,109784,109784,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2278,handover_stress,18,5,109903,109903,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2279,handover_stress,18,6,110128,110128,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2280,handover_stress,18,7,110259,110259,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2281,handover_stress,18,8,110437,110437,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2282,handover_stress,18,9,110615,110615,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2283,handover_stress,18,10,110793,110793,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2284,handover_stress,18,12,110971,110971,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2285,handover_stress,18,13,111149,111149,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2286,handover_stress,18,15,111327,111327,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2287,handover_stress,18,16,111505,111505,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2288,handover_stress,18,18,111742,111742,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2289,handover_stress,18,20,111861,111861,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2306,handover_stress,19,1,114887,114887,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2307,handover_stress,19,2,115065,115065,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2308,handover_stress,19,3,115243,115243,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2309,handover_stress,19,5,115480,115480,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2310,handover_stress,19,6,115599,115599,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2311,handover_stress,19,8,115777,115777,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2312,handover_stress,19,9,116014,116014,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2313,handover_stress,19,10,116133,116133,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2314,handover_stress,19,12,116429,116429,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2315,handover_stress,19,13,116548,116548,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2316,handover_stress,19,15,116667,116667,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2317,handover_stress,19,16,116845,116845,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2318,handover_stress,19,17,117023,117023,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2319,handover_stress,19,18,117201,117201,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2320,handover_stress,19,19,117379,117379,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2321,handover_stress,19,20,117557,117557,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2322,handover_stress,19,21,117735,117735,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2328,normal,19,1,118803,118803,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2329,normal,19,2,118981,118981,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2330,normal,19,16,119159,119159,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2331,normal,19,17,119337,119337,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2336,degraded_sector,20,5,120227,120227,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2337,degraded_sector,20,16,120405,120405,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2357,low_load,20,4,123965,123965,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2358,low_load,20,9,124190,124190,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2359,low_load_energy_saving_candidate,20,2,124321,124321,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2360,low_load_energy_saving_candidate,20,10,124499,124499,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2361,low_load_energy_saving_candidate,20,13,124677,124677,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2364,outage_sector,20,6,125270,125270,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2383,low_load_energy_saving_candidate,21,1,128593,128593,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2384,low_load_energy_saving_candidate,21,9,128818,128818,1,1,0.13425,0.13425,0
HO/MRO,LSBoost,2385,low_load_energy_saving_candidate,21,20,128949,128949,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2391,outage_sector,21,15,130017,130017,1,1,0.11025,0.11025,0
HO/MRO,LSBoost,2392,outage_sector,21,19,130195,130195,1,1,0.11025,0.11025,0
